EGFR,FGF2,FOXO4,IL6,CDKN2A,SLC25A37,MYC,STEAP1,CP
2.8498416,0.2324706,0.9459767,-0.8791314,2.084734,0.46388623,-0.68888146,-0.5908136,-0.19618812
2.8470502,-0.071886696,2.2418535,0.34926343,-1.0426798,0.92560786,-0.92647606,-0.5598712,-0.25715655
2.4198294,1.3755683,0.11361966,0.33878452,0.7474169,0.72776246,0.9565724,1.0633129,-0.24182343
2.1018305,1.3808455,1.5125315,0.28946328,1.3223839,0.49552843,0.63905025,-0.42533022,-0.09293998
1.9875151,1.3056287,0.94562984,0.044480402,1.3983979,0.49539158,0.82152915,0.86796314,-0.06676986
2.1125634,1.3283862,0.9228274,0.32921976,0.9318096,0.403634,0.8494097,1.0047797,0.16332017
3.0062213,1.8076148,0.8596191,0.63744617,-0.9379359,0.5459649,-0.33340114,-0.48013425,-0.20377353
-1.6045333,2.343879,2.1915996,0.44066253,-0.8672388,0.79049265,1.003309,0.015232764,-0.25666177
-4.207911,-1.7758886,1.4882543,0.48096654,0.04611459,-0.6174466,-0.27796268,-0.68391067,-0.37215975
2.299313,0.17744213,1.2948098,1.0127293,1.7245218,0.10772268,0.81647146,-0.55428046,-0.0818115
-0.8457693,0.15408859,2.908981,0.99180144,2.8748987,0.34425095,-0.22521923,-0.66289103,0.19333886
2.169036,1.3677558,0.9260925,0.32921976,0.51651853,0.74342704,0.59242547,1.0303714,0.16332017
1.6522745,1.2739841,1.3914512,0.3482469,1.3977528,0.5049354,0.6714821,0.8258876,-0.100555785
1.997901,1.2905749,1.3604616,0.3236087,1.1465764,0.5481,0.6506418,0.82813007,-0.0730199
1.9483962,1.2739841,1.3464957,0.3236087,1.2590668,0.5403016,0.6442671,0.8098747,-0.0730199
-3.0439038,0.19394603,3.2011223,0.11976949,2.3228586,0.51710397,0.479175,-0.6754514,-0.08568265
2.2889452,1.5930392,1.3350376,0.3585277,-0.75563043,0.8007767,0.42055777,0.9117399,-0.2334429
2.4363787,1.480022,0.8909502,0.2666898,1.0193839,0.621911,0.75087285,-0.6525487,-0.050088488
2.2598865,1.3764982,1.853632,0.6170275,1.5067796,0.5962094,-0.18353452,-0.54675937,-0.29949915
-5.218188,-1.6351012,-2.861059,-0.9045513,0.25224775,-0.19169024,-0.544643,-0.7793464,0.062824085
-5.141629,-1.6380117,-2.5644968,-0.91814345,-1.1836318,-0.22502258,-0.43744183,-0.6619736,0.19976075
2.1453288,1.2887028,1.1742508,0.32638597,1.0678884,0.5740961,0.68253946,0.8805528,-0.06676986
2.3574963,1.5085468,0.98949456,-0.7690293,1.2033966,0.73405534,0.5467355,-0.506169,-0.04579907
1.7583778,0.21204819,1.8085155,0.9043536,1.8076245,0.24273151,0.7283087,0.9382083,-0.08987639
-3.6148672,-0.4387488,-3.2017908,0.87011266,-1.187923,0.33743498,-0.6132111,-0.9574575,-0.4875791
0.65389323,1.4523209,2.05187,0.699858,0.83280724,0.86798406,-0.7972589,0.91736525,-0.081936486
3.006426,1.8694198,0.80596757,0.25431862,-0.9080414,0.7253111,0.533715,-0.44268084,-0.46251374
1.8433558,0.26286379,1.8936675,0.66111994,1.0107144,0.7799048,0.8898362,1.0461466,-0.31505483
1.9483962,1.2739841,1.3464957,0.3236087,1.2590668,0.5403016,0.6442671,0.8098747,-0.0730199
2.0025303,1.4565384,0.9455981,0.86706686,1.3577085,0.60188633,0.74012446,-0.64706635,-0.05900509
2.875249,1.9355065,-2.2528553,0.41794917,0.40200174,0.54711944,0.86762166,-0.75483215,0.058273464
2.2502103,1.3595191,0.5747926,0.33095402,1.5013016,0.6316019,-0.32087415,0.92740536,-0.06676986
2.070431,1.3386253,1.4491191,0.3255381,1.2229335,0.5209752,-0.056659013,0.8705798,-0.0730199
2.2216182,1.5355537,1.7335918,0.23225431,0.84000605,0.55010587,0.62448454,-0.3332253,0.16308026
2.1893234,1.3189043,0.18898383,0.9200108,1.6442598,0.5810387,-0.43426174,0.8559876,0.028322205
2.594809,1.6523694,-1.7878561,0.4719979,-0.6814262,0.7878048,0.699528,1.1695453,-0.06600187
2.7775717,1.524076,0.47528973,0.22685306,0.7177134,0.42579517,0.9006829,-0.4200986,-0.09553159
2.151789,1.3415176,0.8676485,0.32638597,0.74710864,0.7388391,0.9317491,0.9822406,-0.18970609
2.5343528,1.6103625,-1.8022292,0.4719979,-0.63299274,0.70862687,1.1003168,1.114534,-0.06600187
-0.033345513,0.03369855,1.8108985,0.3439321,1.7556082,0.2457495,0.9466691,-0.63155746,0.17395173
1.9408892,1.3056296,1.5294747,0.40691587,1.4294331,0.0693755,-0.08340581,0.84804326,0.17106655
1.997901,1.2541419,1.3650198,0.35112366,1.1465764,0.5524601,0.6506418,0.82813007,-0.0730199
2.2344034,1.4617722,0.45281425,0.2968086,1.746841,0.51327103,-0.90015393,-0.5254575,-0.050088488
2.426756,1.5203583,-1.94678,0.48891106,1.1452175,0.54279,0.6262431,1.0919034,0.0687924
2.0571241,1.3032039,1.3770424,0.32895344,0.71685755,0.68501806,0.7622694,0.85802776,-0.0730199
2.0633464,1.2839056,1.4739014,0.56548786,1.1494865,0.593279,0.6506418,0.8252118,-0.0730199
2.9128325,-0.44941366,-2.3249567,0.45160958,0.6206246,0.40635875,-0.12794125,-0.6641194,-0.15895826
2.2881453,1.5344454,1.340156,0.8870554,-0.78376025,0.7215988,0.84636986,0.8737814,-0.22719288
2.2850084,1.4502941,0.6733943,0.32762438,0.5355747,0.72393966,0.9424014,0.93480587,0.16332017
-5.163817,-1.611161,-2.8221898,-0.19750977,0.45582598,0.2597635,1.1148217,-0.90397954,-0.2019662
2.1623547,1.3811808,1.5566287,0.31697822,1.1764028,0.5527247,0.63556015,-0.43658066,-0.29949915
1.7906511,1.3064951,0.6158188,0.40051937,2.0648024,0.13569829,-0.17986614,0.95907706,-0.21348923
-0.671165,0.16218543,2.5226197,0.3297684,2.3889961,0.35522255,-0.69839674,1.3238301,0.19730501
2.2884212,1.4354188,1.7033539,0.23225431,0.6901895,0.68110013,0.7519239,-0.26651728,-0.265594
2.1355343,1.3742155,1.427801,0.32735807,0.9758609,0.5781004,0.68772054,0.6317411,-0.065356426
2.5594835,1.6193111,1.7601576,0.84910905,-0.67599267,0.06336679,0.89569163,-0.2910028,0.31144994
2.6026897,0.14460978,2.0917392,0.07734263,0.93923986,0.81320274,0.8132988,-0.45584017,-0.058028392
2.4247599,1.5176185,-1.9382842,0.47417548,1.0554136,0.5349222,0.82104945,1.072142,0.0687924
2.3941152,1.660795,1.7040286,0.30023748,-0.6026842,0.646683,0.84205055,-0.50973946,0.31404155
2.9803073,1.9958005,-2.0158885,0.410193,-0.6689908,0.4350988,1.1153475,-0.5863771,-0.27904284
0.50633776,1.9722354,1.3101676,0.8605881,1.4599574,0.46677893,0.80647135,-0.47007346,0.16776173
2.1980953,1.5061346,1.4488333,0.912045,-0.5993347,0.7105222,0.81185806,0.900778,0.31953442
2.2215705,1.4417081,1.5676539,0.29480803,0.712932,0.7010951,0.763754,-0.47230035,-0.065356426
-5.382242,-2.0870152,-0.1429316,-0.6421227,-1.5876817,-0.30289808,-0.48629564,-0.78777,-0.47607404
-5.1020303,-0.44365233,-3.7882123,0.28804845,0.5782439,-0.07069491,-0.49249738,-0.66405,-0.018161364
-4.9026575,-1.494566,0.093167454,0.34241572,-1.7017962,-0.5544515,-0.6661939,-0.67064905,0.35203075
2.685368,-1.1552334,0.33580297,0.50286126,1.7869962,-0.7059285,0.7786937,-0.5334495,-0.034692794
1.8532171,1.2541417,1.5636785,0.3532817,1.4503806,0.55916846,-0.310812,0.7547651,-0.0730199
2.062727,1.3032039,1.3439159,0.32895344,0.98755056,0.56202334,0.6868179,0.8645528,-0.06676986
2.5355315,0.1313626,2.0591278,0.2919519,1.4116949,0.41915497,0.70202017,-0.55179864,-0.073296346
2.6383307,1.6626464,0.1593613,0.32474124,-0.7323536,0.76723695,1.1473473,0.9118728,-0.13210079
2.0242486,0.19005951,0.8377947,0.27128235,1.6604424,0.63807505,0.60790443,1.2754964,-0.31611574
1.9882715,1.3384401,0.8296603,0.32574987,1.4393348,0.60717225,0.55473864,0.9290586,-0.06676986
2.6909537,-0.038684994,1.2568979,-0.71244836,-0.97605157,0.2133325,-0.18389523,-0.33058918,0.35560405
2.1546452,1.3415176,0.82762575,0.32638597,0.7629874,0.72010404,0.9317491,0.9822406,-0.09270007
2.6423655,1.7625308,0.86732846,0.2921912,-0.7662319,0.8129334,1.106711,-0.41463727,-0.35296065
2.48352,1.3995649,0.16434324,0.33595073,0.7351455,0.75450367,0.64311814,1.097485,0.046693347
1.9671694,0.3758345,1.9779911,0.1645879,1.8648145,0.2105515,0.36091807,-0.24702896,0.18169811
2.156766,0.22711802,0.49694747,0.3860043,0.99949914,0.5764517,0.5395595,1.3477896,-0.31095624
2.238322,1.3162419,1.3959783,0.3439193,0.6602831,0.14283049,0.7005551,0.8817416,-0.0730199
2.4739277,0.31665364,1.3358512,-0.8446122,1.770447,-0.8461527,0.7806778,-0.4373325,-0.29799485
2.230445,1.4280233,1.594729,0.29480803,1.1334864,0.38086304,0.6489121,-0.47045875,-0.065356426
-2.8919902,2.6217823,2.4095197,0.22262247,-0.90920264,0.3701117,1.0291317,-0.4315722,-0.17320794
2.1220315,1.3357311,1.3745115,0.32895344,0.6903522,0.76419604,0.3683658,0.9061586,-0.0730199
2.7447264,1.5311596,0.6471441,0.062070083,1.1668375,0.23793185,0.778842,-0.63598895,-0.050088488
-3.417019,-0.09875613,3.9995084,0.56732047,0.16577972,-0.27292442,-0.23487172,-0.46824944,0.43646663
3.1638365,2.2262094,-1.6920757,0.8786055,-0.6223145,0.37301835,-0.13898394,-0.46732426,-0.2724923
1.8414944,1.2975677,1.6383218,0.3238451,1.4573736,0.5548083,-0.72249323,0.7879196,-0.0730199
2.2071776,0.06114348,1.5891329,0.9432796,-0.5717586,0.76444894,1.0043302,1.0923604,-0.22809428
2.460042,0.50801265,0.60284495,0.7936971,-0.9104544,0.5268692,1.3003194,-0.48687118,-0.23912609
2.3915772,1.435107,1.773608,0.003977984,1.0890348,0.5638022,0.62152696,-0.20731466,-0.09293998
2.332777,1.4483738,1.3925798,0.33327377,1.0670307,0.59376496,0.3960128,-0.015747271,-0.050088488
3.3779879,-0.06515602,0.6808184,0.6335951,-1.3885926,-0.39161667,-0.5060618,-0.6178215,-0.40923175
2.383606,1.4920088,0.83517504,0.8955238,1.2546939,-0.76301855,0.7585304,-0.5282172,-0.064954996
2.1736393,0.3480738,1.4450809,0.23755203,-0.56015104,0.49140105,0.9955239,1.0605935,-0.22184426
-3.538506,-1.28517,-2.9461539,-0.81774074,1.9158782,0.23914139,-0.19554134,-0.6805188,0.062824085
-2.1021893,-1.4884027,0.9508129,-1.016774,-1.5584177,0.47459713,0.81480646,-1.072985,-0.507065
2.2382853,1.392807,1.5248766,0.32735807,0.694719,0.6255389,0.77885115,-0.010203205,-0.065356426
-2.3696208,-1.60788,3.3598828,-1.0565268,0.35608563,0.33238366,-0.31986547,-0.25041318,0.342812
2.5734367,1.6997938,1.7301631,0.8335192,-0.622436,0.6421247,0.78008497,-0.33223653,0.3167029
1.6432521,1.262441,0.83669615,0.41774747,1.8116353,0.6322833,-0.31704074,0.8692971,-0.07568645
2.1378303,1.3415176,0.8285241,0.32638597,0.74819756,0.7388391,0.9317491,0.96828204,-0.06676986
3.0979123,-1.2120253,1.0552001,1.0232319,-0.87704766,0.18272808,1.3006645,-0.5814236,0.31144994
2.4522254,1.5440273,-1.930392,0.47481158,0.8883149,0.5534115,0.86693954,1.1124588,0.0687924
2.4896739,-1.1999594,1.4989604,0.4494432,1.5293907,0.54382205,-0.1491114,1.0318716,-0.0730199
0.15502691,-0.42754552,-1.4683015,-1.0779909,-1.4978851,-1.2392972,-0.78417736,-0.77110374,-0.38411075
1.8268245,1.3092456,0.7377975,0.4019551,1.5609585,-0.812429,0.7977115,0.8932443,-0.08163637
2.132874,1.3462498,1.4246857,0.28946328,1.3056301,0.5496489,0.6386157,-0.32825023,-0.19253764
2.1519682,-1.1463614,1.260848,0.52304673,2.0086503,0.60740286,-0.82544726,-0.55885506,0.16776173
2.5004623,1.3784014,0.09728138,0.33595073,0.7631682,0.72010404,0.9565724,1.0598874,0.046693347
2.6643376,1.8793751,-2.2207065,0.3774763,0.8963648,0.5169631,0.7163043,-0.47255743,0.058273464
2.3444407,1.542454,1.6381812,0.7947296,1.0507622,0.48998633,0.62514997,-0.3406273,-0.050088488
2.3193178,1.5061895,0.7458206,0.32844532,-0.67928696,0.77105975,1.1118718,0.9738633,-0.22045493
-1.2845055,1.7551161,1.2817608,0.4794218,2.4909272,-0.10735438,-0.07467213,1.2857518,-0.1505593
1.6284736,1.2676948,1.4415902,0.3546811,1.1372477,0.5362786,0.66992617,0.84078103,0.17059325
2.4133306,1.6318865,1.5913312,0.2318169,-0.13707848,0.5658235,0.712935,-0.2963013,-0.23696595
1.9818246,1.2758647,0.83880556,0.35326484,1.3235847,0.5901558,0.80638695,0.9089362,-0.06676986
2.056888,1.3032039,1.3770424,0.32895344,0.7358285,0.66628295,0.7622694,0.85802776,-0.0730199
2.1448293,1.4014004,0.828946,0.3241545,1.2665367,0.41519687,0.79981256,0.8500361,-0.06676986
2.6151836,1.7283033,0.37686166,0.31831735,-0.88903356,0.8502377,-0.27600586,1.0727895,-0.22719288
2.0945296,1.3032039,1.3608614,0.32895344,1.0387157,0.3939167,0.7017292,0.8958537,-0.09270007
2.344926,0.36803558,2.1576042,-0.62208253,-0.87020874,0.64471513,0.5836092,-0.29409605,0.35027665
2.0848804,1.3375977,0.8275261,0.32574987,1.2190218,0.60351604,0.7405001,0.94003147,-0.06676986
2.0184975,1.2878412,1.6799052,0.35670474,1.2338161,0.57405967,-0.5638619,0.80564886,-0.0730199
2.0240946,1.5302315,1.7699001,0.22431214,1.4850589,0.559525,-0.7083836,-0.3008775,-0.065356426
-5.3519783,-2.0471096,-0.2924483,-0.85097504,0.7941455,-0.1579352,-0.3549803,-0.84958655,-0.24756375
1.8082894,1.3290987,0.8333097,0.40478888,1.4473445,-0.7460705,0.5191548,0.9273254,0.17106655
2.0289495,1.2963616,1.3702003,0.32895344,1.0666113,0.55402374,0.66013205,0.84076303,-0.0730199
2.1755443,1.3661821,1.5358615,0.8946247,0.71142703,0.7054552,0.7781857,-0.326733,-0.065356426
2.568418,1.524076,0.5036971,0.29224056,0.750125,0.7807127,0.896119,-0.51604855,-0.09553159
2.283045,1.5868211,1.4153349,0.29720443,-0.14835206,0.65029794,0.7450007,-0.37790716,-0.23696595
0.89449596,1.3565651,1.6494632,0.37692156,1.179487,0.49949104,0.71435106,0.9155268,-0.03390222
2.3371415,1.4268878,0.46258458,0.2881891,1.7022003,0.6257274,-0.1808867,-0.34601086,-0.09553159
2.2090487,1.4239203,0.86162007,0.3247906,1.0857077,0.6040221,0.7881584,0.8475091,-0.18970609
2.57302,0.007948622,1.913928,0.13739322,1.1333795,0.58889437,0.7255864,-0.5089989,-0.058028392
2.08242,1.3032039,1.3617598,0.32895344,0.69414455,0.439468,0.8150557,0.8923176,-0.06676986
-3.4581158,-1.2369381,3.0769615,0.4374841,0.75641084,-0.05506247,-0.371719,1.8164536,0.18788035
2.3883522,1.3714219,0.31146196,0.32638597,1.1090205,0.6078448,0.8544352,1.0172908,-0.03650766
2.0821297,1.2913064,0.8714589,0.92206955,1.205056,0.5370613,0.822276,0.95679194,-0.06676986
-4.1662993,-0.09678986,1.3029382,0.12643065,-1.9738902,0.01798597,-0.652044,-1.0727022,0.37656367
2.9218216,-1.3616915,0.65761185,1.0412256,-0.6628428,0.1752795,1.3644778,-0.62255174,0.108884424
2.56471,1.5801568,0.85357726,0.22685306,1.073612,0.48963466,0.72343624,-0.4360214,-0.050088488
-2.921047,2.3960347,2.8843014,0.24430107,1.1767803,0.39454788,0.58844674,-0.45731294,-0.23343039
-5.2084155,-1.673692,-2.5135062,-0.8637493,-1.2149533,0.5990495,-0.9172966,-0.6893204,0.19408762
1.7892,1.3084599,1.4319488,-0.09821041,1.4601413,-0.81356597,0.65315664,0.78130907,-0.20457262
2.761298,1.7013439,-1.9184848,0.4759682,-0.13315734,0.40791854,-0.47489983,0.9049889,-0.08334727
3.3544834,-1.3661951,1.9567299,0.3874656,-1.0871989,0.07949963,-0.39364654,-0.4286222,0.3244493
1.7497935,1.3288888,0.85066247,0.36145392,1.3216307,0.60440874,0.8440354,0.9452812,-0.10161669
2.3981833,1.5713061,0.76675576,0.9155804,-0.7562018,0.79108435,0.7984177,1.0359527,-0.2531231
2.0107572,1.2905749,1.3786515,0.3236087,1.2050933,0.38254735,0.6655531,0.8412972,-0.0730199
2.2246628,1.4417081,1.5676539,0.29480803,0.70983976,0.7010951,0.763754,-0.47230035,-0.065356426
1.9369296,1.2764038,1.5165231,0.3414084,1.2263428,0.12469313,0.6287612,0.8241131,0.16438107
-1.3249305,0.43254724,1.6815346,0.66480476,2.7822556,-0.7409268,-0.072138555,1.588981,0.20181674
-5.233316,-1.611326,-2.4019554,-0.8452418,-1.4140774,-0.20115075,-0.8800815,-0.649676,0.016985953
2.078535,1.3032039,1.3830403,0.32895344,0.71824497,0.67394143,0.7622694,0.8889341,-0.2992592
2.0869224,1.549333,0.816396,0.87687683,1.5557246,-0.7236641,0.72263145,-0.38087338,-0.064954996
2.188873,1.392807,1.4841166,0.32735807,0.98084354,0.5781004,0.6794021,-0.0017693564,-0.065356426
-5.245839,-1.7892358,0.05984886,0.8938051,-1.3649195,-0.47718045,1.2601606,-0.7944525,0.35203075
2.1851978,1.3545555,0.82162,0.32638597,0.72063893,0.47197023,0.9549103,1.0211236,-0.06676986
2.3251605,0.22811916,2.327474,0.677692,0.93983525,0.45794958,1.0184305,-0.38132006,-0.31894726
2.707277,1.6984192,0.47078612,0.6655812,-0.8918929,0.8954166,-0.27600586,1.0660142,-0.22719288
2.00102,1.2842857,1.4060768,0.33235818,0.9432232,0.48886108,0.6634338,0.8722035,0.16332017
-2.6183922,0.5733404,1.7052691,0.24502803,3.4303203,-0.47347972,-0.19723618,-0.49220544,0.18691969
0.89951396,-1.2984321,0.5954609,-0.013168819,1.284721,0.94091487,-0.2120568,-0.6373735,-0.10444821
1.916318,1.2974423,1.6701052,0.9129019,1.3211615,0.5681359,-0.49841756,0.7607929,-0.0730199
-4.9708247,-1.5618814,-2.6989903,-0.8167339,1.9897053,0.222957,-0.09463149,-0.79443645,-0.192227
2.2345827,1.4885753,1.3125613,0.3585277,-0.6978325,0.7215988,0.84636986,0.88055664,-0.22719288
2.9372787,1.9460756,-0.4953721,0.37691402,1.082712,0.13117695,0.8034437,-0.42659009,0.06337472
2.506287,1.6110947,1.6119318,0.22942053,0.6414507,0.77135473,0.29301855,-0.36547285,-0.19253764
2.1563582,1.4922119,1.4651453,0.33649158,-0.59421617,0.7061621,0.84636986,0.87002176,0.32059532
-4.87065,-1.5346954,-2.779162,-0.8842687,2.0294545,0.20249484,-0.6984964,-0.6702888,-0.27317548
2.2804365,0.25744,1.8717985,0.29303083,-1.0341655,-0.9447334,1.0372933,-0.6278219,0.35932022
-4.647131,-0.61786,-3.0334387,0.02058636,-1.5705868,-0.63946414,-0.619026,-0.7759618,-0.19229302
3.1559818,-1.3029892,1.0589194,0.40438545,0.8236895,0.10969118,0.9412643,-0.3408063,-0.11039811
2.161036,1.2982424,0.8618894,0.35390094,1.0909898,0.536461,0.8374777,1.0047797,-0.18970609
1.8375458,0.13141459,0.8974599,0.30189496,2.0740988,0.40268612,-0.5335917,0.87428683,0.17678325
-2.916963,0.41820863,3.9930313,-0.85997736,1.3921436,-0.56055903,-0.19072556,-0.50032955,0.19314122
2.8135536,-0.021873057,-2.4551957,-1.0428319,-0.9406345,-0.031276796,-0.33805645,1.39926,-0.08168389
1.5847775,1.3935055,1.5393379,0.40514126,1.825945,-0.73341185,0.40270582,-0.47621608,-0.089139536
2.0289495,1.2599286,1.3747584,0.3564684,1.0666113,0.5583839,0.66013205,0.84076303,-0.0730199
-2.7543302,2.1490378,1.6211016,0.09635034,2.1476018,0.34297964,0.51169324,-0.53770095,0.1729833
-5.2219234,-1.6660852,-2.528443,-0.7307954,-1.1536815,0.33132112,0.4803703,-0.88520086,0.19408762
-3.2328885,-0.97675824,3.2548544,0.98420304,-1.3142806,0.25009272,-0.4788835,1.6665467,-0.31137717
2.3341887,1.5768777,1.7166657,0.34256896,-0.80595833,0.15602851,-0.52910274,0.8326734,-0.22670496
2.3334303,0.25300398,1.7308528,-0.95473766,2.0492558,0.25843328,0.4178864,-0.040396325,-0.09918211
-0.68300736,1.8709157,2.3154035,0.90355086,1.9177567,0.2822598,0.2775429,-0.43687087,-0.017346613
2.03169,1.40884,1.9119146,-0.95771885,1.5021248,0.19272956,-0.7323683,-0.52797645,0.15698986
0.77858055,-0.10551839,-1.1433214,-0.13765812,-0.6103006,0.63377744,1.6008228,-0.73215806,-0.1460594
2.2674937,1.4106972,1.7575657,0.49429688,1.6753349,0.14647084,0.33145478,-0.5092617,-0.18994603
1.9818246,1.3025745,0.86180174,0.91288495,1.3235847,0.5901558,0.80638695,0.9089362,-0.06676986
-3.4976773,-1.4807448,-2.379444,-0.9089788,-1.1374121,1.17324,-1.008887,-0.5499738,0.016985953
1.7960156,1.227466,0.95788276,0.39756152,0.8852226,0.4339279,0.9738004,1.0303333,0.17059325
1.8430041,0.037653983,0.937701,0.35659495,2.248976,-0.74677753,-0.9056875,0.99663633,-0.29945272
1.9868988,1.4002097,0.8618874,0.37776932,1.7112299,-0.7092546,-0.33078068,-0.43917584,0.16823503
2.4583266,1.3761033,0.26118,0.9192903,1.4256505,0.4259673,0.04989492,1.0442276,0.028322205
2.3424742,1.4642298,0.54238343,0.2660537,1.3987523,0.56854385,0.7092496,-0.67654026,-0.050088488
2.1750782,1.3998067,1.6499574,0.2976418,0.77707857,0.49146754,0.68006754,-0.32900733,0.16308026
1.9989012,1.4992186,1.5676029,0.8874173,1.4673194,-0.7154035,0.5907053,-0.31735462,-0.080222934
2.1755273,1.3331727,1.5728469,0.32918984,1.2120749,0.40354922,-0.32537764,0.83977956,-0.0730199
2.40951,1.4656327,0.50639606,0.3191194,1.6696354,0.4218363,0.47233197,-0.5219324,-0.09553159
-2.779746,0.46607175,3.0482397,-0.5490362,2.858016,0.39865625,0.27278984,-0.23584403,0.007510297
0.30354258,1.5666049,1.8114011,0.9242642,1.490311,0.54887176,0.7289151,-0.3261519,0.16776173
2.391596,1.6662062,1.5156516,0.911435,-0.8737889,0.8007767,-0.12195138,0.8878657,-0.2334429
0.8481518,-0.0015518349,0.056610085,0.638152,1.2166771,-1.244097,-0.19852181,-0.6209585,-0.01379142
-2.0467489,-1.9357189,2.3674097,0.65546185,0.9169652,0.627247,0.927608,1.6433159,-0.10110868
-5.3426337,-2.0196471,-0.5286271,-0.833114,1.1088824,0.26927832,0.47670516,-0.9372525,0.08694138
2.078535,1.3032039,1.3830403,0.32895344,0.71824497,0.68501806,0.7622694,0.8889341,-0.18970609
2.0171547,1.2992841,1.3239062,0.3236087,1.151281,0.5481,0.62262344,0.85378677,-0.06676986
1.4287518,1.27711,1.5163653,-1.0506929,1.5056546,-0.34271115,0.70311797,0.7082321,-0.25721776
2.132549,1.3818619,1.5195315,0.26391256,1.3090457,0.5496489,0.62418413,-0.49201393,-0.065356426
2.6533208,1.5819871,-1.846253,0.48630634,-0.48725495,0.7537875,-0.5236576,1.0179982,-0.37921387
2.547274,1.504102,0.65220493,0.26952362,0.904148,0.63864183,0.7686795,-0.52936494,0.16048865
-3.0163453,0.2674608,-3.1594896,0.47050497,0.3148163,0.33973113,0.46882746,-1.2018898,-0.31465304
2.6755335,1.800781,1.974093,-0.010612659,-0.8493925,0.8794905,-0.5185072,-0.2074141,-0.22577941
-1.6447924,1.8684897,1.5360624,-0.025828004,2.2956023,-0.60103035,-0.20913498,1.3071649,0.19562674
1.9747444,1.2842857,1.3725092,0.32644254,0.9318533,0.53702337,0.6506418,0.8590364,-0.04117529
2.0144799,1.2529925,1.4174571,0.91992843,1.1541653,0.5042977,0.6536211,0.83837897,-0.0730199
-5.1456265,-1.6230706,-2.9624507,-0.88955957,0.2982662,0.29033425,-0.5256583,-0.7539687,0.062824085
2.5008743,1.480022,0.9287786,0.2666898,0.73344815,0.7449057,0.84965646,-0.66274774,-0.19253764
2.205926,1.4865372,1.5756075,0.8088957,1.3551085,0.37357983,0.6247206,-0.33321,-0.050088488
1.9746673,1.2769264,1.4051607,0.9003867,1.4061027,0.20740622,0.66509473,0.8229694,-0.09163917
-0.8977817,0.14167614,2.7197213,-0.97865003,2.750772,-0.6505504,0.24704508,-0.61420983,0.19314122
2.4852498,1.4444096,0.8891064,0.29224056,0.70663524,0.46160218,0.9881221,-0.27725726,-0.050088488
2.297364,1.3748915,1.6912119,0.25442448,1.0204842,0.36583817,0.62593377,-0.27107882,0.16048865
2.2151287,1.3791223,1.4136143,0.32735807,1.0659202,0.57010084,0.6507462,-0.0075272843,-0.050088488
-3.0580215,2.7647488,-2.3800945,0.85041106,1.9633024,-0.41893294,0.5359925,1.3611206,0.038643483
2.0540318,1.2667707,1.3816005,0.3564684,0.7199498,0.68937814,0.7622694,0.85802776,-0.0730199
1.9175649,0.46451935,0.7978516,0.25778356,1.0161003,0.75775063,1.0522177,1.1342275,-0.08362637
2.237076,1.5380465,1.3377006,0.3310128,-0.69838965,0.7172387,0.81185806,0.87664706,-0.2334429
-0.42758805,-0.20659076,-2.864419,1.1231676,2.4773204,-0.07195519,-0.29548442,-0.13120715,0.058556914
3.037355,0.14713754,0.37834597,-0.9417606,1.2319623,0.9065923,-0.43216473,-0.60298324,-0.2822106
2.3927188,-0.07452264,1.439367,0.3128742,-0.6391281,0.6936538,1.0455639,1.0166925,-0.51208436
2.3092487,0.53927726,0.78032583,0.8964217,1.3388073,0.46192083,0.88275015,1.194045,-0.074709766
2.8726463,0.6079335,1.3379908,-0.77874786,0.933706,0.532947,0.4956726,-0.50461286,-0.05373899
2.2504683,1.715251,1.9202204,0.22534065,-0.110441044,0.6604954,-0.76245695,-0.2270224,-0.24374473
1.997901,1.2905749,1.3604616,0.3236087,1.1465764,0.5481,0.6506418,0.82813007,-0.0730199
2.3315387,1.403279,0.57945174,0.32638597,0.7458457,0.73576856,0.61829484,1.0825645,-0.06676986
2.1806529,1.4907954,1.6611276,0.25442448,1.5135899,0.36569113,0.32870546,-0.33565277,-0.265594
2.5103533,1.6841061,1.6413748,0.22937118,-0.6997005,0.45771626,0.88002765,-0.3186968,-0.21904153
1.6406366,1.3987503,1.802053,0.34277254,1.6962857,-0.7158091,-0.1968751,-0.24199007,0.17809969
2.2403278,1.4417081,1.5833192,0.29480803,0.70864445,0.7010951,0.763754,-0.4748519,-0.09293998
2.4996223,1.6702003,0.7982457,0.2292494,-0.16111106,0.6941086,0.9060241,-0.38238752,-0.23696595
2.3315556,1.6004846,1.5230803,0.2792336,-0.1420454,0.7346348,0.6315106,-0.32827598,-0.23696595
1.9252394,1.2676948,1.4134686,0.32644254,1.0443437,0.529225,0.6442671,0.84078103,0.16332017
2.5529175,1.8215882,-2.238472,0.41731307,1.062204,0.49503434,0.7150545,-0.73038113,0.058273464
1.755598,1.2780533,1.5892063,0.6620768,1.6677825,-0.76054347,-0.41189134,0.75533944,-0.08788641
2.0289495,1.2963616,1.3702003,0.32895344,1.0666113,0.55402374,0.66013205,0.84076303,-0.0730199
2.650628,1.9174631,-1.9358246,0.42921486,1.0890671,0.5297466,0.7163043,-0.7290368,0.08547378
1.9419078,0.2260234,1.3989396,0.77221495,0.6329932,0.20475462,0.63711405,1.2426217,0.17678325
2.4482026,0.40711078,1.5910053,0.18671449,1.3053923,0.63568205,0.7020259,-0.46176165,-0.058028392
