"Gene","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"RNF25",10.1885065940474,9.92284275190073,0.265663842146671,3.65622044404589e-12,8.01449082126408e-12
"SNX3",12.7643950127142,13.0467034558813,-0.2823084431671,3.83407610968573e-12,8.38840560620046e-12
"FNDC3B",12.3152124343839,12.8088546281008,-0.4936421937169,3.87218316810094e-12,8.45573331973559e-12
"STK11",11.5275564077538,11.186672332107,0.3408840756468,4.14952851326515e-12,9.04424645707887e-12
"TRIM7",5.52602069675094,6.21811488976805,-0.69209419301711,4.27426843085923e-12,9.298550001473e-12
"PSAT1",7.43338579477611,9.06274960686431,-1.6293638120882,4.80157612355994e-12,1.04260212249804e-11
"NNMT",12.0774866030681,12.8835307346466,-0.806044131578499,5.03387038902786e-12,1.09098732303555e-11
"ALOX12",6.08331549770291,6.56227834718027,-0.478962849477361,5.66387630168424e-12,1.22522502361012e-11
"XIST",12.2099440786205,13.4963564143177,-1.2864123356972,6.61240792663386e-12,1.42773526955222e-11
"MALT1",10.6392318217443,11.0234409190618,-0.3842090973175,6.67742605520259e-12,1.43907892367263e-11
"VKORC1L1",12.1187571041769,12.6868881788031,-0.5681310746262,9.33839759412885e-12,2.00880082575197e-11
"AGPAT3",12.6937535955541,12.3508438242087,0.342909771345399,9.59589294354127e-12,2.06034721860393e-11
"CAD",11.9524520743967,11.6414879433675,0.3109641310292,1.06765434768178e-11,2.28811424326597e-11
"NR1D1",9.73840029750324,10.5023522908099,-0.763951993306661,1.12063317042292e-11,2.39719860018113e-11
"ARMC5",9.71038279093496,9.28111074168222,0.42927204925274,1.12716115532197e-11,2.40669780015969e-11
"HMOX1",11.1278208256976,10.4622432496506,0.665577576047001,1.1514173483716e-11,2.44941734810416e-11
"LAMTOR5",11.0514955589362,10.7474503074331,0.3040452515031,1.1514173483716e-11,2.44941734810416e-11
"NFE2L1",13.8346546120556,14.2148442526466,-0.380189640591,1.42939628827712e-11,3.03516375761238e-11
"POMC",4.80340279387474,5.49464878108738,-0.69124598721264,1.55272661894651e-11,3.29098123464215e-11
"ASL",9.51961251193591,9.14590008289588,0.37371242904003,1.66079075195921e-11,3.51356282019995e-11
"IRF9",7.29346756924389,6.65880546107161,0.63466210817228,1.78301312130786e-11,3.76522734224903e-11
"OGT",13.0699899918487,13.5217812743456,-0.451791282496899,1.87053730503967e-11,3.94283274718601e-11
"HSBP1",12.671776366565,12.3312236523755,0.340552714189499,2.83508274552649e-11,5.96505548465701e-11
"HECW1",5.14301665025152,5.68467385255182,-0.5416572023003,2.86750942768914e-11,6.02229211316135e-11
"PPM1K",10.0441526172786,10.7653978818485,-0.7212452645699,2.99551481918109e-11,6.27968833911963e-11
"MFN2",12.7340874654074,12.9639488943077,-0.2298614289003,3.07028555816083e-11,6.42475362714961e-11
"CHAC1",6.88899977720741,6.02513052444259,0.86386925276482,3.24372520848334e-11,6.77538979235742e-11
"HSPA1A",12.5812557087001,11.8725349128103,0.7087207958898,3.40735024024115e-11,7.10429444303444e-11
"IDH1",12.3917708339752,12.8066060978156,-0.4148352638404,3.64042678538063e-11,7.5765561074799e-11
"LDHA",14.9892480382964,14.5766168686389,0.4126311696575,5.58918286629053e-11,1.16114015222216e-10
"SETD1A",11.4139419722897,11.2070472176288,0.206894754660901,5.74827529560667e-11,1.19204342011412e-10
"JUND",12.7722878395473,13.4823890704135,-0.710101230866201,5.76981949696876e-11,1.1943629946149e-10
"ULK1",11.9556946419599,11.606178387347,0.349516254612899,6.64968739743353e-11,1.37403038875284e-10
"MLLT1",12.251807831802,12.0240580897339,0.227749742068099,7.09779000807141e-11,1.46399854728199e-10
"AOC1",5.52256161721154,4.8403886831792,0.68217293403234,7.12403869850804e-11,1.4667886820321e-10
"IRF3",11.0906061662027,10.7192932648489,0.3713129013538,7.32596497939385e-11,1.50567515530145e-10
"SCD5",9.37000540634082,10.1588921327917,-0.78888672645088,7.71751189581967e-11,1.58332583912457e-10
"GCLC",10.8967849524959,11.165354755494,-0.268569802998101,7.74624963120421e-11,1.58639890315781e-10
"GLS",11.6099629076601,12.0949133657026,-0.484950458042501,8.03944368755438e-11,1.64352456945926e-10
"CRTC3",11.6181843615067,11.8596020375795,-0.2414176760728,8.31257750819153e-11,1.6963543127336e-10
"PARP4",11.9933416283263,12.39126094178,-0.3979193134537,8.78809349731705e-11,1.79022470007183e-10
"PRKD2",11.7510935012018,11.494206888768,0.256886612433799,9.11977352589263e-11,1.85451479283143e-10
"JDP2",10.3424730529052,10.7828467319897,-0.4403736790845,1.27581482348829e-10,2.5898142455669e-10
"EIF3H",14.1073398553473,13.7595486363497,0.3477912189976,1.32113001374844e-10,2.67708770799991e-10
"MAPK14",11.8949805902046,12.0843006032058,-0.1893200130012,1.34560812273576e-10,2.72190555353392e-10
"EREG",4.43184407023005,5.65045376557429,-1.21860969534424,1.40142697867595e-10,2.82985167497963e-10
"SPI1",10.1192474342337,9.44808041510847,0.67116701912523,1.48564728109571e-10,2.99467013129957e-10
"CLTRN",5.38345148176983,6.00486106298863,-0.6214095812188,1.49793904685148e-10,3.01417752359469e-10
"HRH1",8.68343444976831,9.21157355497819,-0.528139105209879,1.54386988418257e-10,3.10118811230401e-10
"AIM2",6.0896245542075,5.47360675668801,0.61601779751949,1.62497964202777e-10,3.25843743870961e-10
"CIRBP",13.8286555839551,14.2021343980543,-0.373478814099199,1.78354737007729e-10,3.57019117656095e-10
"HILPDA",10.4083716125382,9.73326810119476,0.67510351134344,1.92890725310601e-10,3.85447151270577e-10
"PARP8",10.0709093842409,10.5954971729845,-0.524587788743599,1.971497485531e-10,3.93276228515093e-10
"ATG3",11.4038031537753,11.209424117193,0.194379036582299,2.01500595844172e-10,4.01261117458256e-10
"QSOX1",13.813494566508,13.3461826731865,0.467311893321501,2.04825150248974e-10,4.0717827282253e-10
"EIF2AK3",10.928229293618,10.6714072475386,0.2568220460794,2.17085432173774e-10,4.30808095174461e-10
"POR",12.1179656114947,11.7030393306392,0.4149262808555,2.17479895015919e-10,4.30849345280678e-10
"CTNNB1",14.7239489591283,15.0556047342072,-0.3316557750789,2.23481537005912e-10,4.4197978073382e-10
"CYP24A1",4.42994756011188,5.54074276837065,-1.11079520825877,2.74826321667865e-10,5.42593748087412e-10
"NDRG1",13.1742112438453,13.8686436807121,-0.694432436866801,2.76185867641244e-10,5.44345821180093e-10
"HSPA13",11.2668759847951,10.9218195483339,0.345056436461199,2.79193375025145e-10,5.49334405126266e-10
"TRIM6",8.26448798131727,8.74599584938739,-0.481507868070119,2.98997272764159e-10,5.87297879892804e-10
"EIF4E",11.0329112847649,10.7321879047529,0.300723380012,3.02247094164281e-10,5.92671597910572e-10
"SOD1",13.481450590292,13.0818223349287,0.3996282553633,3.06633891419299e-10,6.00252761980394e-10
"NEDD4L",12.0321074172245,12.4600117025258,-0.427904285301301,3.19020634525647e-10,6.23442019674697e-10
"PHF21A",11.3085450439209,11.5198812072129,-0.211336163292001,3.21324672133864e-10,6.26882143773849e-10
"SLC12A5",4.89125890828464,4.47217648079718,0.41908242748746,3.57898446700392e-10,6.97055589603973e-10
"LACTB",10.1660290588981,9.83978164758998,0.32624741130812,3.61123594577025e-10,7.02150935155665e-10
"HSPA1B",12.3436722959022,11.7086638593455,0.635008436556701,3.65686379148841e-10,7.09825581075107e-10
"PIAS3",11.6158273595165,11.29039134555,0.325436013966499,3.66342782999964e-10,7.09904586216737e-10
"CP",9.04787843842006,10.9203920266112,-1.87251358819114,3.79715042271814e-10,7.34582959294298e-10
"SYNPR-AS1",4.41049672363586,3.66248156959175,0.74801515404411,4.47328378801128e-10,8.63935713161978e-10
"VEGFA",12.3423624801142,11.8174815897661,0.524880890348101,4.55679491277478e-10,8.78592731509921e-10
"SIRT4",6.30684144085512,6.66189020296444,-0.35504876210932,5.84529609550894e-10,1.12514631020397e-09
"TSC22D3",13.0973105373795,13.5920111635256,-0.4947006261461,6.80640577565846e-10,1.30796430988903e-09
"GSK3B",12.349014238017,12.1232224396994,0.2257917983176,8.23368915787044e-10,1.57960791997082e-09
"H3C15",2.71762148018043,2.71762148018043,0,1.10904929541036e-09,2.12414258738894e-09
"LINC00472",9.50678362051507,10.3888462148639,-0.882062594348829,1.13846385442076e-09,2.17686372163703e-09
"GPT2",10.8478299539012,11.3725274620663,-0.524697508165099,1.15849381694852e-09,2.21149564725438e-09
"IL23A",6.00295560728862,5.70869795935026,0.294257647938361,1.23348656574972e-09,2.35076034761888e-09
"PCAT1",6.52641648745554,6.1108417803903,0.41557470706524,1.33390528567157e-09,2.53794190491638e-09
"UCKL1",10.7005840875548,10.4026766419068,0.297907445648001,1.33854855702407e-09,2.54258070222199e-09
"UTP11",10.792164593204,10.584162098615,0.208002494589,1.41993742172208e-09,2.69274316981177e-09
"WTAP",12.0184388458364,12.1743112416199,-0.155872395783501,1.46242094685872e-09,2.76875427213152e-09
"PADI4",3.67520325955829,4.20090230651537,-0.525699046957079,1.71019680909751e-09,3.23255232932693e-09
"AGTR2",2.71762148018043,3.27945806947752,-0.56183658929709,1.76943712621023e-09,3.33905238383043e-09
"OGFRP1",7.78070707137359,7.40968123645979,0.3710258349138,1.78414906463222e-09,3.3613135155571e-09
"CACNA1G-AS1",3.76514667121596,4.20195464396174,-0.43680797274578,2.06929226131475e-09,3.89215983245662e-09
"TCL6",3.91297996145576,3.52555534120928,0.38742462024648,2.31501735545786e-09,4.3472557179852e-09
"KDM3B",12.7704322288213,13.0135661637152,-0.243133934893901,2.49809159687236e-09,4.68341400194119e-09
"ESR1",14.328309337422,12.9380482707107,1.3902610667113,2.72079045056034e-09,5.09264835957155e-09
"IFNA1",2.71762148018043,2.71762148018043,0,3.14674291339834e-09,5.88038019310906e-09
"SLC38A1",14.2626533205679,13.7387965599752,0.5238567605927,4.01325074542337e-09,7.48750503150994e-09
"PARK7",13.3707243047203,13.0577859276425,0.312938377077799,4.17913987982489e-09,7.78440756290485e-09
"FADS2",12.0880162153298,10.8301487462368,1.257867469093,4.44803789113446e-09,8.27191562657747e-09
"TERF2",10.6280517639904,10.8459970581888,-0.217945294198399,4.75767713895042e-09,8.83349716780973e-09
"HERPUD1",12.6867767629637,12.946423074872,-0.2596463119083,4.77369759484375e-09,8.84899248690489e-09
"HMGCS1",11.4285076762302,11.0414814958027,0.387026180427501,5.11392652555004e-09,9.46445791967767e-09
"KMT2B",11.7837821880953,11.5802057414439,0.2035764466514,5.56086343429786e-09,1.02751210572844e-08
"ATF6",12.600772729304,12.3427883038595,0.2579844254445,6.06593681681539e-09,1.1190440239661e-08
"PLA2G6",9.28997867104962,9.79927664499843,-0.50929797394881,7.0474686781025e-09,1.29804015748437e-08
"USP22",13.1406089149622,13.4604837229043,-0.319874807942099,7.58192896394729e-09,1.39425264679924e-08
"BEX1",4.65713450070044,6.00190373909598,-1.34476923839554,8.25807070395503e-09,1.51617126141085e-08
"FXN",8.44554572056991,8.68311958112996,-0.237573860560049,8.68506703785057e-09,1.59203216131029e-08
"DLEU1",7.59663256174709,7.27106298129052,0.325569580456571,8.88838880345615e-09,1.62671623656904e-08
"DUOX1",8.32430153645545,9.25244458538025,-0.928143048924801,9.27833222430697e-09,1.69539097537654e-08
"CASC11",3.93952152388449,4.32189998208822,-0.38237845820373,9.53188360328827e-09,1.73896547382775e-08
"MBOAT1",11.3153015601437,10.8400050873835,0.475296472760201,1.06376859737132e-08,1.93763853518031e-08
"SNAP25",5.5568049154461,6.17897416078446,-0.62216924533836,1.15859401882201e-08,2.10703297113844e-08
"USP11",11.9065849898978,12.1551593834838,-0.248574393586001,1.20903878845184e-08,2.19530980013382e-08
"PDE4B",10.9645640859828,11.8352058423956,-0.8706417564128,1.36012467394852e-08,2.46576061173372e-08
"NDUFA4",13.0467249267121,12.6972099734626,0.3495149532495,1.58778390383159e-08,2.87396364382704e-08
"SENP1",10.6155465593896,10.4326489723975,0.1828975869921,1.72205456741106e-08,3.11211428875384e-08
"ULK2",10.8547741711008,11.1436849320361,-0.2889107609353,1.72764860736811e-08,3.11733778449989e-08
"TBK1",10.9648043509427,10.7684868596793,0.1963174912634,1.95064903636219e-08,3.51421615457126e-08
"MIR149",2.71762148018043,2.71762148018043,0,2.14540087849453e-08,3.8590440138911e-08
"FGFR4",8.56087369294392,7.52049339174045,1.04038030120347,2.59341337757951e-08,4.65764115942239e-08
"YTHDC1",12.3991331843606,12.5570797821882,-0.1579465978276,3.13155287560753e-08,5.61536619840665e-08
"SLC2A3",10.4760204240442,11.2010799288334,-0.725059504789199,3.17677612310175e-08,5.68761315207502e-08
"SCP2",12.9343735715504,13.1424446209194,-0.208071049369,3.21238713897745e-08,5.74245328874574e-08
"BACH1",11.0678724111046,11.4113946767417,-0.3435222656371,3.51713902953268e-08,6.27749427407304e-08
"ABCC1",11.865221561393,11.6055589797991,0.259662581593899,3.75945044588008e-08,6.699607981607e-08
"PIM1",10.4756438529431,11.1486529796286,-0.6730091266855,3.81344181472288e-08,6.785337056135e-08
"MTTP",4.06382464099102,4.46253449007646,-0.39870984908544,4.29243415498174e-08,7.62584989321102e-08
"OTUD5",12.0221390306491,11.8604779445807,0.161661086068401,4.96298719331159e-08,8.80357574444348e-08
"VIRMA",12.6905062632513,12.3757254724439,0.314780790807401,5.30122719613448e-08,9.3891166776391e-08
"MT-RNR1",15.0187691511048,15.4806813970981,-0.4619122459933,5.96159935809473e-08,1.05425215642381e-07
"SLC38A2",13.4379128500758,13.7483634985297,-0.3104506484539,6.10292227002446e-08,1.07759102256328e-07
"SRXN1",3.31162945890772,2.71762148018043,0.59400797872729,6.16947985751136e-08,1.08767741218816e-07
"ADORA1",9.12520020506303,9.84475740945678,-0.71955720439375,6.39537070817713e-08,1.12578052313408e-07
"DDX5",15.1180976530116,15.3521623701804,-0.234064717168801,6.69095105387489e-08,1.17601624468258e-07
"H3C14",2.71762148018043,2.71762148018043,0,7.47741263597085e-08,1.31224608360341e-07
"VDR",11.4413862734919,11.0872226693572,0.354163604134701,7.8151639293881e-08,1.36943525996725e-07
"MIR26A1",2.71762148018043,2.71762148018043,0,1.20841712105229e-07,2.11427153349513e-07
"KDM6B",11.3766947527735,11.6382068321422,-0.261512079368702,1.2549249563277e-07,2.19231587067552e-07
"TFAP2C",11.4737277728406,12.2733815819146,-0.799653809074,1.35842320364167e-07,2.36953396943849e-07
"NRAS",11.9356227521988,11.679247231317,0.2563755208818,1.45461338210729e-07,2.53348826218988e-07
"MAPK1",12.9853759706948,13.1886530952435,-0.2032771245487,1.67472104458361e-07,2.91244851343123e-07
"MIR26A2",3.21282719423757,3.39571336618618,-0.18288617194861,1.80920639113258e-07,3.1415888086986e-07
"MCU",10.4833869075113,10.2430032323693,0.240383675141999,2.18260113459576e-07,3.78426933562242e-07
"RPLP2",14.8342541993296,15.1580369515535,-0.323782752223901,2.38757618237306e-07,4.13344645386807e-07
"USP8",11.3452405913757,11.6072741048276,-0.262033513451899,2.45994418647479e-07,4.25234729685973e-07
"PML",11.9429443095541,12.2077982950461,-0.264853985492,2.76707236552432e-07,4.77609945725979e-07
"SNX4",11.3498424617747,11.2021872116742,0.147655250100499,3.16681840769951e-07,5.45790975198436e-07
"CBS",4.88622880560211,4.36703618518864,0.51919262041347,3.18057959129576e-07,5.47344517725973e-07
"ASCL1",3.5985248684499,3.27100903713938,0.32751583131052,3.40120367658732e-07,5.83569618914462e-07
"ISCA2",9.66756539124592,9.43189055336943,0.235674837876491,3.39957755969554e-07,5.83569618914462e-07
"KMT5A",10.8081212036873,10.6243251678623,0.183796035824999,4.4544920100659e-07,7.63154426093014e-07
"SLC39A14",11.7209167038083,12.0619628686433,-0.341046164835001,4.80582122733931e-07,8.22103134821983e-07
"USP24",12.2281653266382,12.521602003289,-0.293436676650801,4.81283274939149e-07,8.22103134821983e-07
"STARD7",13.2880427517975,13.1571889092256,0.1308538425719,4.91203603997674e-07,8.37807330487156e-07
"FOSL1",6.69102965996142,7.46113679374529,-0.77010713378387,5.05718272502815e-07,8.61289760998148e-07
"HSP90AA1",16.2642085361249,15.9841233412114,0.2800851949135,6.55414921749043e-07,1.11295052249874e-06
"PCSK9",5.38136178199276,4.7136692575494,0.66769252444336,6.55372528761245e-07,1.11295052249874e-06
"ATF2",11.5884831936542,11.7603463018231,-0.1718631081689,6.70703674991001e-07,1.13723726068327e-06
"CAMKK2",12.1172515832891,12.2385710227132,-0.1213194394241,7.28012233124945e-07,1.23259633596632e-06
"SIRT3",10.5701747886803,10.7989068937005,-0.228732105020201,7.79905157434447e-07,1.31852000956293e-06
"RPL8",16.1918615914784,15.820988968957,0.3708726225214,1.04448855182278e-06,1.76324348499512e-06
"GFPT1",13.1044243397201,12.8106776736452,0.293746666074901,1.13382650609625e-06,1.91126017767395e-06
"BCL2",12.1705774247893,12.6587159723232,-0.4881385475339,1.14025157132891e-06,1.9192847616675e-06
"ZNF8",9.31862763746636,9.09697506321368,0.22165257425268,1.51655246951107e-06,2.5489577220791e-06
"AGAP2-AS1",5.71998133530103,5.40658606443116,0.31339527086987,1.6216111162595e-06,2.72156858376594e-06
"PDE4D",9.05843444392395,9.51025688655049,-0.45182244262654,1.67906510240815e-06,2.81389834749506e-06
"PSEN1",12.4985987758818,12.2905080124054,0.208090763476399,1.72163813333123e-06,2.88105771804195e-06
"BHLHE40",14.4536659946502,14.0186224636079,0.4350435310423,1.91575646139677e-06,3.2012568115804e-06
"MAPK8",11.0341214378845,11.238719836852,-0.204598398967502,1.94514877414723e-06,3.24566792560313e-06
"SLC25A28",10.5866844476093,10.8151881312259,-0.2285036836166,2.11034038655855e-06,3.51621743598557e-06
"HAMP",6.18111606324256,5.48947593365801,0.69164012958455,2.11616977023643e-06,3.52084234499655e-06
"CERK",11.1107314362802,11.4079263971709,-0.2971949608907,2.3174535774926e-06,3.85017863811091e-06
"KAT5",9.20816400981962,9.40628626630357,-0.198122256483948,2.54400819427486e-06,4.22049129208477e-06
"FDFT1",12.7194137241676,12.9152028565057,-0.195789132338101,2.72772123776447e-06,4.51876808497477e-06
"HPX",8.72048791785732,7.95018861304745,0.770299304809869,2.9641996706437e-06,4.90347520839625e-06
"ORMDL3",12.5060944139547,12.761645533343,-0.255551119388299,3.18120507843816e-06,5.25491325994154e-06
"MRTFA",11.4673920983812,11.7256014801599,-0.2582093817787,3.42728381286249e-06,5.65330219775458e-06
"HNRNPD",13.4600504555533,13.3385466450351,0.121503810518201,4.07262752131779e-06,6.70819933154202e-06
"TNFAIP1",11.8827035971973,12.0275218943673,-0.14481829717,4.16104760860858e-06,6.84406261444464e-06
"PARP11",9.71502438289766,9.98789069997483,-0.27286631707717,4.47923631488534e-06,7.35692232345127e-06
"EP300",12.7999228949918,13.074209722326,-0.274286827334199,4.82709392541785e-06,7.91698335136099e-06
"ALOX15B",7.94167107491294,9.42119248857171,-1.47952141365877,5.02394223961223e-06,8.2281326736831e-06
"SNX5",12.3310736380911,12.439137144357,-0.1080635062659,5.35497972212805e-06,8.75786045335268e-06
"ARHGEF26-AS1",6.50020733648162,6.1486352741723,0.35157206230932,5.42652688979443e-06,8.86151723512093e-06
"RB1",11.7090022449092,11.9132289136596,-0.204226668750399,5.43373173046877e-06,8.86151723512093e-06
"H3C1",3.70219148187103,3.48267273848988,0.21951874338115,6.1618277750099e-06,1.00347280008283e-05
"TGFB2",9.16378666898297,9.92995303756419,-0.766166368581219,6.36809643567195e-06,1.03560157832578e-05
"OTUD6B-AS1",10.536275585763,10.7769979250389,-0.2407223392759,6.41863805990632e-06,1.0423506595876e-05
"PPARD",11.357188998954,11.1748702438522,0.1823187551018,6.99135444657434e-06,1.13375972952183e-05
"TRIB2",11.4503373496419,11.7375230825563,-0.2871857329144,8.19015722641989e-06,1.32629933736828e-05
"P2RX7",7.85920229640306,8.34343639091672,-0.48423409451366,8.23296361120007e-06,1.33136143670599e-05
"ATG7",10.6888704212314,10.5767144861787,0.1121559350527,9.05277921356533e-06,1.46188437440348e-05
"YY1",12.7937935715982,12.8905914982482,-0.0967979266499999,9.14722311350242e-06,1.47506968529626e-05
"HDLBP",15.3201687509897,15.133529489099,0.186639261890699,9.89895360267662e-06,1.59406333853158e-05
"LRRFIP1",13.2811834871423,13.0686795994964,0.2125038876459,1.0092649091406e-05,1.6229880617003e-05
"LCN2",7.65225556925617,9.01431280789587,-1.3620572386397,1.09743712802193e-05,1.76231895349482e-05
"APOE",13.3743493463187,12.8010286437962,0.5733207025225,1.10028899455253e-05,1.76444118319759e-05
"NUPR1",8.9497377275413,9.27776610108763,-0.32802837354633,1.10738730636104e-05,1.77335772810317e-05
"TMEM44-AS1",7.86028134631099,8.09405332014618,-0.23377197383519,1.17176596179152e-05,1.87385042156119e-05
"GPAT4",12.0005258232548,11.801509291245,0.1990165320098,1.28160496840792e-05,2.0466627819589e-05
"PEDS1",10.8104218848061,10.5017459749595,0.308675909846601,1.47615868843299e-05,2.35409539109714e-05
"SYVN1",12.2503517420511,12.0574083070479,0.192943435003199,1.54118113099354e-05,2.45439481220381e-05
"SNAI3-AS1",6.86954510264143,7.15477012682488,-0.28522502418345,1.58069572851001e-05,2.51385127582351e-05
"OXSR1",11.7049043079092,11.8552245041984,-0.150320196289201,1.92621440459999e-05,3.05912563154791e-05
"BRD2",13.8449858399249,13.7396983655991,0.105287474325801,1.96029640585655e-05,3.10897077847675e-05
"HECTD3",11.722339625327,11.8360476950512,-0.113708069724199,2.01249815854084e-05,3.18737689120548e-05
"YTHDF2",12.4525148709216,12.3132291224379,0.139285748483701,2.03273058314977e-05,3.21500461230684e-05
"SLC7A11-AS1",3.55089072300954,3.32394259378426,0.22694812922528,2.04757648121243e-05,3.2340488805999e-05
"BBOX1-AS1",4.10637611808491,3.8548999591681,0.25147615891681,2.09087524972725e-05,3.2979195115397e-05
"PFKFB2",10.5920990363362,10.2122846059565,0.379814430379701,2.11561369963295e-05,3.33238059518688e-05
"BRD3",11.4408967702426,11.2453408524921,0.1955559177505,2.22374677756144e-05,3.49792637725558e-05
"IL37",3.29226414636418,2.71762148018043,0.57464266618375,2.41556492576142e-05,3.79447732888681e-05
"MIR378A",2.71762148018043,2.71762148018043,0,2.58864975088728e-05,4.06083423506536e-05
"SLC27A5",8.4387734421361,8.11126324401321,0.327510198122889,2.7279645018807e-05,4.27356395471257e-05
"CTNS",9.91944329246465,10.0754871717056,-0.156043879240951,2.86211976980535e-05,4.47764463308761e-05
"SCD",14.671756832846,15.4793190417854,-0.8075622089394,2.93693149062382e-05,4.58845800635402e-05
"MT3",3.57607261481757,3.4104101512418,0.16566246357577,2.9882618282392e-05,4.66233543702273e-05
"ARG2",6.71577110589101,7.03755483083272,-0.32178372494171,3.01359950662922e-05,4.68917710005869e-05
"SPHK1",10.2925172420653,9.99180289093902,0.300714351126279,3.00990591965294e-05,4.68917710005869e-05
"PRMT5",10.3342463238919,10.1376991123845,0.196547211507401,3.14562281782655e-05,4.88800958080055e-05
"ACVR1B",11.7474773136663,11.5751215728669,0.1723557407994,3.28312990392277e-05,5.09481666113453e-05
"LINC00578",6.60601103812574,6.1711578351929,0.434853202932841,3.40967320340903e-05,5.28407688646588e-05
"PIM3",11.9462542393073,11.6199261279895,0.326328111317801,3.80844238797737e-05,5.89413969575558e-05
"DCPS",10.3463527660131,10.105922024966,0.240430741047099,3.92076833603124e-05,6.05984703946919e-05
"PRR5",9.15460759328355,9.43896659716159,-0.284359003878039,4.08529074012341e-05,6.30567633649571e-05
"TNFAIP3",10.798004512397,11.1131562881002,-0.3151517757032,4.33395832485773e-05,6.68055340716707e-05
"ATXN8OS",2.71762148018043,2.71762148018043,0,4.51295342129732e-05,6.94717662851242e-05
"TET2",10.917490008643,11.1257160543317,-0.208226045688701,4.65243693178119e-05,7.15234637645828e-05
"RBM15",9.59496966997375,9.45091938272131,0.144050287252441,5.11985439396744e-05,7.86044223201659e-05
"SQSTM1",13.3509260556564,13.0788614641579,0.2720645914985,5.16896912500119e-05,7.92529441639146e-05
"LURAP1L",10.94221325005,10.4891874376893,0.4530258123607,5.41486526047846e-05,8.2912877096038e-05
"CDH1",14.526585278506,14.2231322729557,0.303453005550299,5.66508647959711e-05,8.66292401986136e-05
"RIPK1",11.5897891884026,11.6887924099793,-0.0990032215766998,5.96143178481553e-05,9.10401436806928e-05
"SLC39A8",10.6654104539421,11.0785589571007,-0.413148503158601,6.01816106591504e-05,9.17849167857148e-05
"DLD",12.1749966185665,12.2697626815085,-0.094766062942,6.4222361527882e-05,9.78182071884386e-05
"RUNX3",9.49266582138763,10.1920619717935,-0.699396150405869,6.52911874545942e-05,9.93149592811968e-05
"TFEB",9.65584614005184,9.95607402227871,-0.300227882226869,6.62207022614756e-05,0.000100596139272044
"AMBRA1",11.477391052459,11.333033026503,0.144358025956,6.85995822992281e-05,0.000104072787356592
"COMMD10",10.3965394273251,10.1663950239359,0.2301444033892,6.91661735189249e-05,0.000104794478406466
"PIR",9.03468958042345,9.51630070705976,-0.481611126636309,7.21506876593683e-05,0.000109172890907154
"TNFAIP8L2",7.72296253349012,7.36597057131619,0.356991962173931,7.28302568949733e-05,0.00011005673158572
"SNHG1",10.8160917348394,10.5663707138392,0.2497210210002,7.55211985853195e-05,0.000113973746032557
"PSTK",7.79548841948314,8.05933622252687,-0.263847803043729,8.5648954923281e-05,0.000129089209185023
"SLC2A8",9.97385254566688,9.71130787483564,0.26254467083124,9.64927034791157e-05,0.000145242933565823
"ACSF2",11.1475804175528,11.3958468783687,-0.248266460815898,9.77244748441576e-05,0.000146905240541478
"CCDC6",12.9351545900874,12.7771796392328,0.1579749508546,0.000116871681203388,0.000175459698473315
"MAP3K11",12.0757685034254,11.8963431724523,0.1794253309731,0.00011875299141581,0.000178052274515512
"ARGLU1-DT",3.92308440134685,4.05466591624305,-0.1315815148962,0.000120462330067747,0.000180380605932613
"LGMN",12.6253042265906,13.0044305046603,-0.3791262780697,0.000124286747088836,0.000185865913610153
"BID",10.4450172461663,10.2439432244794,0.2010740216869,0.000137950700426715,0.000206032587554408
"FAM98A",11.4224201938484,11.2474500858427,0.174970108005699,0.000152334600798107,0.000227220950478935
"EIF2AK4",12.0891257695859,12.2173522113424,-0.1282264417565,0.000154055653263299,0.000229491173401271
"KDM5A",12.2062544433326,12.4289503795636,-0.222695936231,0.000166811746570285,0.00024817283070392
"ATF4",13.8617730251091,14.0252132450324,-0.1634402199233,0.000168497903711969,0.000250036142831275
"ETHE1",9.82683519219552,9.54719215297203,0.27964303922349,0.000168309764220627,0.000250036142831275
"ECH1",11.7860119424247,12.0728913905657,-0.286879448140999,0.000178956324689773,0.000265214193274176
"SLC16A1",10.3297350436011,10.8091813131199,-0.4794462695188,0.000180355891819073,0.000266945241678294
"PTPN18",12.3246757423763,12.1503481776882,0.174327564688101,0.00019557768426851,0.000289103935848195
"CD38",7.31618408270081,7.95538371365148,-0.639199630950669,0.000197535797049177,0.000291624550573241
"ELOVL5",13.9708927793267,14.3920863530996,-0.4211935737729,0.000212468253067883,0.000313268408935127
"MDM4",11.6061006384485,11.4009159247721,0.205184713676401,0.000217198491153205,0.000319833793486137
"AMN",4.26988554186116,4.61248421376718,-0.34259867190602,0.000223098891010975,0.000328103343540375
"NEAT1",14.0493163880103,14.4225062704928,-0.3731898824825,0.000235832021049916,0.000346387669134463
"NT5DC2",10.9922468460154,10.7473162795838,0.2449305664316,0.000263016668264815,0.000385824705482611
"CHP1",12.7971398996169,12.9119710399208,-0.114831140303901,0.000280406011439012,0.000410810840138731
"BTK",8.84698666576782,8.49782281161571,0.34916385415211,0.000288718080824119,0.000422451709632245
"AGPS",11.4637012612528,11.699264927632,-0.235563666379202,0.000296939985262736,0.000433931309262274
"PDIA2",4.10660764159107,4.51558647829718,-0.40897883670611,0.000300756694563034,0.000438952492191364
